danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,Genre Class
0.723,0.704,11,-4.909,1,0.0484,0.225,0,0.0681,0.904,103.942,190667,49.27556986,28.8559137,17.5978589,2.191883562,32.64956027,-18.4476589,-2.296442466,-2.420183562,-9.898556164,0.904282192,-9.665175342,-4.348627397,0.395519178,0.589160274,0.271983562,0.403250685,0.325616438,0.250317808,0.375849315,0.249980822,0.412116438,0.236613699,0.30000137,0.449778082,country
0.638,0.367,4,-7.906,1,0.0266,0.84,0,0.0999,0.219,71.957,217120,45.65386607,-21.46436786,16.06813393,-12.08576786,18.83178571,-9.675673214,-10.9153,-4.561585714,-12.61601071,-7.554264286,-10.37421429,-2.1038625,0.259110714,0.4039625,0.154125,0.273783929,0.525516071,0.173907143,0.3308125,0.128407143,0.304367857,0.266469643,0.162548214,0.527667857,country
0.537,0.784,3,-4.869,1,0.034,0.0979,0,0.224,0.468,137.995,191018,51.6286065,36.14988455,-10.26139024,-20.9640813,19.56922927,-27.49070569,-13.05873821,-1.809676423,0.947198374,1.859427642,-7.663619512,0.306053659,0.430894309,0.328154472,0.310421138,0.485847154,0.240601626,0.307471545,0.252993496,0.369811382,0.34417561,0.234743089,0.51824878,0.257772358,country
0.648,0.942,10,-2.881,0,0.0878,0.021,0,0.0594,0.73,129.007,231373,53.47489169,86.21603049,17.65973081,-1.307559411,20.68437855,-29.60164669,1.307725552,5.246728707,-6.53484858,7.044365931,-7.690252366,-0.878669821,0.629094637,0.574599369,0.352093586,0.414640379,0.381112513,0.401361725,0.426365931,0.377740273,0.478921136,0.337215563,0.424715037,0.440015773,pop
0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017,219560,53.15722072,93.93722635,10.23878941,-7.433371622,20.64667793,-13.99760135,-15.38902815,4.344855856,-2.379101351,5.183103604,-11.90116554,-4.019765766,0.51379955,0.41207545,0.34631982,0.290076577,0.391045045,0.405689189,0.470654279,0.506402027,0.467524775,0.53263964,0.29913964,0.274766892,pop
0.636,0.832,5,-3.944,1,0.179,0.0293,3.60E-06,0.272,0.677,175.015,223053,51.49812026,74.70516143,-1.177985915,-4.596810401,9.507032503,-10.72183207,-3.680458288,3.603819068,-1.471362947,2.059676056,-11.88399133,-0.318418202,0.564105092,0.489855905,0.3838039,0.282644637,0.304453954,0.432138678,0.27591441,0.271964247,0.275633803,0.452096425,0.384042254,0.320575298,pop
0.816,0.851,8,-4.166,0,0.19,0.283,0,0.543,0.568,137.968,240747,51.31605583,42.50986352,6.289939206,-10.19495782,32.03897519,-5.404075682,3.157800248,5.346601737,1.229847395,2.971934243,-18.42572457,1.022251861,0.284244417,0.495836228,0.264194789,0.415775434,0.428617866,0.339414392,0.504868486,0.351119107,0.469616625,0.245366005,0.252996278,0.376153846,pop
0.76,0.694,0,-5.856,1,0.0458,0.0195,0,0.29,0.9,127.009,206307,50.96254374,51.22705674,-6.076979905,-4.640174941,15.7238227,-19.01171158,3.407126478,1.908252955,-8.799289598,4.78056383,-15.77967021,-0.822280142,0.498338061,0.46899409,0.422573286,0.262173759,0.239112293,0.260724586,0.277186761,0.391817967,0.329135934,0.347939716,0.337135934,0.322637116,pop
0.677,0.671,7,-4.905,1,0.0361,0.004,5.07E-05,0.413,0.527,137.046,238920,52.41363279,94.46452309,-6.056439954,-6.833136259,7.088602771,-19.46512125,10.67519284,5.620314088,-0.840989607,9.754749423,-14.53014319,1.177147806,0.35391224,0.403615473,0.305484988,0.210056582,0.304100462,0.297389145,0.575301386,0.58545843,0.55202194,0.528030023,0.34617552,0.356181293,pop
0.669,0.822,11,-4.288,1,0.043,0.0339,0.000142,0.231,0.43,120.011,277107,50.7294711,30.37650963,31.76758189,5.090541426,11.87909345,-21.93886127,2.829704239,5.887313102,-3.892500963,-4.224911368,-6.512152216,-5.732483622,0.483977842,0.702924855,0.27738632,0.335493256,0.380625241,0.345349711,0.45382659,0.285363198,0.304521195,0.200696532,0.251895954,0.420593449,pop
0.654,0.684,2,-4.509,1,0.032,0.0108,0,0.0768,0.7,66.001,212520,50.87813864,44.06882028,-3.543001284,-1.62870475,14.5046534,-23.59429653,-7.163105263,3.510157895,-8.118958922,-0.695839538,-12.73277279,-7.575504493,0.399553273,0.666165597,0.49961104,0.25977792,0.288970475,0.229681643,0.312807445,0.298355584,0.198928113,0.321874198,0.177191271,0.270123235,pop
0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,49.38259102,66.08939027,21.0940187,8.724058603,41.30945885,-15.49666958,-7.262473815,-2.949981297,-16.44337406,4.557997506,-18.28328928,-10.21934539,0.382872818,0.656740648,0.363071072,0.314473815,0.414877805,0.299913965,0.360455112,0.259658354,0.298720698,0.412487531,0.234915212,0.277094763,pop
0.728,0.974,4,-2.261,0,0.0665,0.103,0.000532,0.175,0.965,79.526,235213,52.35567304,15.32696177,11.13928571,19.02617606,12.10493863,-20.57827465,15.39681791,4.381234406,-7.176188129,3.239897384,-16.51099899,-2.269352113,0.65477163,0.443050302,0.337193159,0.330855131,0.488067404,0.339015091,0.342284708,0.385706237,0.263573441,0.289777666,0.264830986,0.525688129,pop
0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484147,48.31240704,15.79756281,31.02545952,-4.645375209,15.64701563,-13.89137521,-0.88488498,-0.351610832,-7.264594082,0.502032942,-13.6737359,-6.195405918,0.512445561,0.374983808,0.270718593,0.350490787,0.24338861,0.382788945,0.221658291,0.348414294,0.302613624,0.208124511,0.270229481,0.232493021,pop
0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.371,112.027,208600,50.99232148,23.05017465,-5.821080371,-20.67205719,23.21991654,-30.87451932,1.490075734,-3.272945904,-2.735973725,0.911897991,-9.428690881,-4.575857805,0.2267017,0.461653787,0.569449768,0.209216383,0.318029366,0.210392581,0.376678516,0.352315301,0.255806801,0.422281298,0.157843895,0.315531685,pop
0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,246467,51.19724731,97.22264409,12.59828387,-0.268367742,48.82906882,-20.74061613,-11.20413871,3.030394624,-5.786108602,-2.089570968,-10.65434409,-4.403729032,0.36111828,0.592533333,0.244837634,0.343173118,0.274519355,0.461567742,0.356103226,0.244690323,0.329023656,0.23225914,0.311713978,0.211804301,pop
0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,250627,49.47544981,17.2277311,5.550486989,-0.57838166,4.31055886,-22.86501859,14.20159975,6.553714994,-0.836874845,5.049565056,-12.53804833,1.021223048,0.472484511,0.403866171,0.416291202,0.379153656,0.345971499,0.393928129,0.234596035,0.264918216,0.227174721,0.361242875,0.416306072,0.297690211,pop
0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71E-06,0.0385,0.748,131.959,215693,52.85368256,70.45345546,35.40470514,8.580919699,26.59628858,-25.23449435,1.08676537,2.347077792,-13.19012422,1.849787955,-6.780902133,-0.22495734,0.487775408,0.399075282,0.486908407,0.288558344,0.247217064,0.385351317,0.337865747,0.535986198,0.308376412,0.356457967,0.527335006,0.347614806,pop
0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,207719,50.441592,61.09478057,-0.670547429,2.294833143,19.23079429,-27.87957143,2.672996571,2.504137143,-3.695403429,5.946066286,-14.30811429,-0.691889143,0.625945143,0.644476571,0.507062857,0.481025143,0.278781714,0.275381714,0.243452571,0.304581714,0.282243429,0.263188571,0.372905143,0.276605714,pop
0.599,0.854,9,-5.429,1,0.0436,0.0746,0,0.278,0.311,119.986,234547,50.42356303,47.60415606,15.73493157,-6.21927491,27.84838535,-27.43296399,4.179256903,0.275627851,-6.873984394,0.989402161,-9.399358944,2.646759904,0.343735894,0.540261705,0.311732293,0.199645858,0.354372149,0.244138055,0.348918367,0.284286915,0.361154862,0.694254502,0.302672269,0.31014886,pop
0.765,0.837,1,-3.113,0,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,195973,53.63396617,73.75836942,3.741181326,-0.066037889,2.108757781,-24.82973884,3.818553451,3.412985115,-12.76245873,5.253212449,-13.31306901,1.670112314,0.535645467,0.614159675,0.258997294,0.275607578,0.313537212,0.193767253,0.29579567,0.203673884,0.335525034,0.269158322,0.196960758,0.443603518,pop
0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,54.30444759,80.10773734,17.6621225,-6.403514723,-3.989155477,-27.84375736,9.019405183,3.316432273,-12.00412485,4.378453475,-9.522747939,0.853321555,0.497134276,0.52304947,0.306224971,0.319380448,0.219102473,0.326931684,0.402209658,0.246069494,0.394644287,0.336017668,0.43458775,0.476893993,pop
0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,224693,50.49406174,19.13212081,-9.718794631,-20.12684564,21.42227383,-28.56671544,-6.994319463,1.070841611,-6.44642953,0.407473826,-8.824169128,-4.843868456,0.376526174,0.493750336,0.495853691,0.285857718,0.292685906,0.261347651,0.435712752,0.315087248,0.20833557,0.290273826,0.193977181,0.365550336,pop
0.706,0.558,2,-7.237,0,0.0593,0.146,0,0.118,0.227,110.443,223253,47.4812176,2.598327628,-11.04395844,-14.97312592,19.07688386,-23.31223594,2.323988998,-0.111387531,-1.118216381,5.767047677,-16.51863692,-0.357231051,0.658006112,0.644711491,0.381198044,0.235638142,0.309900978,0.352920538,0.295613692,0.314776284,0.239585575,0.345261614,0.252854523,0.210633252,pop
0.524,0.854,8,-4.237,0,0.122,0.0118,0,0.0861,0.528,122.066,204427,52.96546722,34.62724407,42.30280474,-2.186435146,30.27676709,-31.31526639,25.64416179,6.054146444,-10.23004742,2.540984658,-8.577022315,-1.096344491,0.387333333,0.41279219,0.272603905,0.424570432,0.43846583,0.351422594,0.533563459,0.413666667,0.658658298,0.324758717,0.30653696,0.413290098,pop
0.512,0.893,5,-3.585,0,0.102,0.0423,0.0106,0.251,0.457,185.937,243867,52.97099419,80.56452962,27.30108014,5.651407666,16.38803484,-22.41665854,14.63163879,-0.7680964,8.424101045,1.476842044,-11.56878165,1.77803252,0.436679443,0.51986295,0.323819977,0.36138676,0.404694541,0.527620209,0.458023229,0.514315912,0.412914053,0.43233101,0.436321719,0.238516841,pop
0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,50.95402174,30.57477749,49.7372711,8.556616368,29.95369309,-20.85257801,1.867877238,-1.238764706,-11.19768159,-4.643171355,-5.194034527,1.75218798,0.358597187,0.248858056,0.261121483,0.533276215,0.202265985,0.477057545,0.267790281,0.357705882,0.374686701,0.252194373,0.490294118,0.22961509,pop
0.439,0.799,5,-4.223,0,0.0785,0.0122,0.00144,0.136,0.333,150.078,252813,52.4385137,41.42034589,26.03832763,-6.103364155,15.42016553,-24.92819977,24.92180594,5.790525114,1.997938356,-0.60993379,-10.21996005,9.24489726,0.470380137,0.532350457,0.298103881,0.372939498,0.327423516,0.410260274,0.300751142,0.337372146,0.444659817,0.26378653,0.26225,0.237558219,pop
0.706,0.626,7,-4.319,1,0.033,0.21,0,0.0822,0.28,113.085,268333,48.98623577,52.10097561,-3.769657375,-17.18771893,37.90882346,-23.18431359,0.056552846,0.764281069,-2.203673635,1.008850174,-11.30784669,1.781774681,0.449926829,0.324124274,0.450651568,0.194542393,0.262192799,0.185175377,0.293859466,0.396350755,0.197010453,0.329931475,0.18916957,0.38438676,pop
0.774,0.839,5,-3.948,0,0.114,0.027,0.0166,0.252,0.923,142.985,198813,50.04625613,72.95734559,18.61681985,13.85881005,22.61837745,-14.82768505,4.938208333,2.161216912,-9.465221814,-3.197382353,-10.46452696,0.202838235,0.588102941,0.493094363,0.39254902,0.411354167,0.308441176,0.355109069,0.381107843,0.441919118,0.311363971,0.288272059,0.328753676,0.383323529,pop
0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31E-05,0.671,0.765,126.03,230747,52.98913985,58.73363407,15.92457203,-3.821652997,9.447116719,-24.52294953,15.042796,0.255514196,-3.604501577,-1.645272345,-14.38831651,-1.601780231,0.502,0.643603575,0.36218612,0.371567823,0.243368034,0.224411146,0.30243428,0.242438486,0.367949527,0.238956887,0.305119874,0.359162986,pop
0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,52.43665306,63.51826531,20.11813325,1.754545018,29.8372509,-20.46538776,-6.136905162,-2.491129652,-7.761220888,0.87635054,-12.57156423,-9.253301321,0.439327731,0.541266507,0.354631453,0.271238896,0.414951981,0.325177671,0.435193277,0.316331333,0.367318127,0.449519808,0.287655462,0.40505042,pop
0.818,0.732,1,-4.474,0,0.0334,0.0335,4.95E-05,0.19,0.679,119.002,241933,51.1398606,60.59988134,12.28652995,4.271307604,23.80760945,-18.27139286,0.328110599,4.198717742,0.464728111,3.921304147,-16.22591244,-0.519071429,0.454456221,0.517452765,0.271733871,0.421897465,0.479476959,0.293773041,0.355294931,0.256184332,0.321821429,0.228228111,0.186195853,0.387199309,pop
0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014,234653,51.58204883,55.07640127,4.565776008,5.721018047,21.93713907,-24.62218365,8.296830149,9.406705945,-1.393980892,1.625772824,-12.85024098,-5.812122081,0.799883227,0.735649682,0.415022293,0.265906582,0.239414013,0.31403397,0.216570064,0.232746285,0.247123142,0.322916136,0.300530786,0.471340764,pop
0.664,0.845,4,-6.115,0,0.0461,0.181,0,0.267,0.357,96.005,211253,49.9255084,36.58568207,30.49228992,1.584556022,38.75815126,-18.80973109,4.844040616,3.774196078,-5.7915,0.79462605,-13.01566667,-6.816903361,0.602922969,0.536935574,0.336259104,0.264259104,0.422837535,0.297183473,0.336662465,0.414155462,0.292396359,0.429127451,0.325690476,0.452331933,pop
0.482,0.661,0,-8.646,0,0.323,0.185,0,0.0804,0.246,94.001,219427,46.03079162,36.94687311,12.07175437,-0.886654249,23.40491385,-17.48799534,-9.568563446,-0.163541327,-8.245410943,1.189463329,-13.96805239,-0.061392317,0.531961583,0.366379511,0.326927823,0.373235157,0.275108265,0.344083818,0.336260768,0.539523865,0.416370198,0.306206054,0.383738068,0.271616997,pop
0.535,0.886,11,-3.106,1,0.045,0.000304,2.26E-06,0.257,0.445,126.012,215160,54.07945687,81.9254435,33.07212637,-3.078452005,2.571307412,-28.0762418,10.6872819,9.631946537,-15.53940219,1.938368165,-7.565143378,-2.981235723,0.521538275,0.668003645,0.407590522,0.366805589,0.415614824,0.300814095,0.405208991,0.312613609,0.309808019,0.379722965,0.366641555,0.406346294,pop
0.829,0.607,1,-3.876,1,0.0897,0.0049,0,0.0986,0.766,120.044,187067,49.69647299,87.63842029,5.027731225,3.563222661,17.49373254,-16.4843834,-0.020251647,8.801434783,-5.124592885,7.24997892,-18.59476548,-2.102582345,0.657865613,0.645086957,0.358744401,0.346295125,0.250251647,0.285235837,0.383470356,0.242923584,0.262484848,0.241902503,0.35186693,0.396513834,pop
0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032,220227,51.46506818,69.43012841,-3.070894318,-3.415789773,9.333090909,-35.73799545,9.972515909,4.768023864,-10.53563409,-1.714235227,-13.73778068,-3.341265909,0.612696591,0.505820455,0.492461364,0.270989773,0.384832955,0.2738625,0.255695455,0.3473,0.277554545,0.393290909,0.296623864,0.380426136,pop
0.739,0.938,0,-4.446,0,0.0868,0.131,0,0.124,0.655,130.018,312987,51.26068631,36.32067552,-1.617777593,-2.406859751,46.59925643,-23.604239,2.46686556,5.595177593,-3.402886307,6.111778423,-14.31554938,-8.619478838,0.616145228,0.542690456,0.460791701,0.613417427,0.35926888,0.391903734,0.290282158,0.382094606,0.35760249,0.27986639,0.376346888,0.441985062,pop
0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,199027,52.12306298,82.90199539,32.30957757,5.572903226,21.88000922,-22.18295853,-7.691926267,0.255689708,-4.917789555,9.391419355,-15.56739631,-6.562390169,0.525769585,0.543540707,0.359215054,0.452623656,0.234109063,0.290242704,0.213144393,0.350141321,0.257917051,0.223043011,0.374556068,0.241448541,pop
0.755,0.832,2,-2.741,0,0.116,0.0746,1.27E-06,0.291,0.735,120.032,199693,52.02076596,57.17021543,2.903033245,-6.10644016,23.8588391,-18.74253059,-5.565597074,2.224843085,-1.776079787,1.715760638,-14.16644282,4.754231383,0.608433511,0.524515957,0.547160904,0.333275266,0.319432181,0.365644947,0.306710106,0.355820479,0.308698138,0.345410904,0.436319149,0.447452128,pop
0.78,0.714,11,-4.155,0,0.0382,0.119,4.10E-06,0.217,0.666,125.924,235520,51.19010588,47.93812588,20.21190706,1.218545882,23.77571529,-14.81545059,15.01307529,9.033049412,-4.713002353,4.806245882,-11.86469529,3.322490588,0.564104706,0.531404706,0.328008235,0.225432941,0.222123529,0.233343529,0.473598824,0.358668235,0.272268235,0.332512941,0.222343529,0.585997647,pop
0.755,0.838,7,-4.5,0,0.0687,0.0643,1.59E-05,0.118,0.473,126.877,198187,51.10437768,42.97672961,-8.683130186,-5.647834049,24.94450501,-26.58801717,-0.674011445,8.65497711,-17.60906438,0.571317597,-9.880555079,1.200414878,0.4870701,0.558526466,0.554967096,0.454854077,0.302313305,0.322181688,0.323745351,0.553927039,0.282845494,0.241894134,0.405399142,0.346402003,pop
0.758,0.688,5,-3.918,0,0.0478,0.12,0,0.0904,0.357,114.93,208320,51.46017895,40.86908553,2.528325,-2.551881579,12.87201447,-14.48997105,4.545578947,-5.531915789,0.406309211,-2.089982895,-13.05482632,0.275340789,0.720034211,0.821355263,0.312225,0.347461842,0.252073684,0.400180263,0.236690789,0.268906579,0.331236842,0.166844737,0.189975,0.189732895,pop
0.789,0.65,10,-6.16,0,0.121,0.0401,0,0.249,0.617,87.983,211000,48.31332304,4.920662708,-24.43111876,-3.743223278,-0.680570071,-11.05374466,5.056716152,6.862615202,-5.915112827,4.163017815,-21.00457007,-12.03642399,0.400584323,0.428431116,0.243855107,0.250657957,0.245935867,0.462497625,0.393884798,0.316229216,0.379149644,0.330751781,0.449185273,0.334891924,pop
0.673,0.683,1,-5.693,1,0.115,0.522,0,0.235,0.713,171.86,232000,49.74933848,1.564797325,-12.19677881,-1.307132716,38.32075823,-18.56437963,-14.38833642,-0.405787037,2.432010288,5.352565844,-16.07593004,-9.034729424,0.439795267,0.535726337,0.207263374,0.340978395,0.251280864,0.36006893,0.393755144,0.335101852,0.42787963,0.291949588,0.337157407,0.246751029,pop
0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210627,53.28865359,94.55311096,42.16451827,10.14045332,42.80856157,-17.12034641,-2.286075778,10.68826252,-5.597162382,3.785990528,-12.93954804,-1.602742896,0.442886333,0.454220568,0.477611637,0.267449256,0.309424899,0.267899865,0.465223275,0.337545332,0.278362652,0.39985521,0.282802436,0.565097429,pop
0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.132,0.696,129.996,179640,52.84897724,64.44341123,5.930253414,-5.494136571,3.784132018,-18.38773141,8.666494689,1.999059181,-8.756074355,0.638060698,-13.1446692,-6.354752656,0.488918058,0.401352049,0.362350531,0.341104704,0.515176024,0.460350531,0.339028832,0.307324734,0.334814871,0.466731411,0.332449165,0.348667678,pop
0.757,0.547,7,-4.573,1,0.0355,0.0115,0,0.0445,0.793,126.977,231693,51.07131201,60.13345006,11.54903816,7.395919192,15.54303143,-21.08677666,6.841108866,2.845253648,-3.410720539,2.952883277,-13.82444108,-1.697369248,0.480708193,0.430762065,0.41008193,0.199790123,0.284138047,0.165656566,0.293421998,0.458097643,0.241121212,0.313387205,0.187088664,0.432583614,pop
0.827,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.017,220627,48.90607889,61.23637355,4.49225406,5.134186775,17.03013921,-14.26425754,2.545982599,6.02275406,-3.830008121,3.366796984,-14.74579698,-1.770553364,0.576935035,0.365820186,0.286588167,0.355,0.346160093,0.622883991,0.279206497,0.249027842,0.334830626,0.20500232,0.26000348,0.351916473,pop
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,52.11452302,77.44945573,41.2852255,20.998268,25.01756553,-26.103732,11.09963754,5.226868949,-14.97575325,4.673142857,-13.0215974,3.732408501,0.309141677,0.499659976,0.294766234,0.407510035,0.201328217,0.291427391,0.503123967,0.246264463,0.366454545,0.270825266,0.517001181,0.366138135,pop
0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02E-06,0.139,0.605,119.999,227760,50.32236173,47.51843991,18.43978063,-0.068515753,21.12355776,-23.94718086,-0.535269545,-1.689710618,-4.194298716,2.449946324,-10.5663874,-4.972584597,0.676836639,0.484214702,0.468635939,0.389093349,0.23363944,0.455355893,0.249218203,0.284964994,0.21024154,0.251353559,0.412869312,0.371110852,pop
0.569,0.579,0,-5.008,1,0.03,0.139,0,0.103,0.24,146.055,227320,49.65424583,39.17854476,1.584036419,-18.53950228,31.23518816,-21.19211684,-6.146054628,-1.862977238,-5.973007587,2.321086495,-12.91855842,-8.497191199,0.558183612,0.300069803,0.33838088,0.15584522,0.26201214,0.316438543,0.250669196,0.413942337,0.208861912,0.307775417,0.173185129,0.295745068,pop
0.651,0.884,0,-3.986,0,0.0533,0.0242,5.36E-06,0.202,0.285,125.941,231293,52.43333539,83.52689918,-15.72428807,-14.61005453,20.76054938,-29.60700206,-9.465134774,5.137578189,-6.372162551,5.656842593,-9.58766358,3.562282922,0.827441358,0.624417695,0.377045267,0.446081276,0.313936214,0.382725309,0.2956893,0.331411523,0.259973251,0.235806584,0.300576132,0.213195473,pop
0.551,0.893,7,-2.628,1,0.0543,0.00166,0,0.348,0.794,125.083,219987,54.9491993,76.66506213,29.84847245,-8.952100821,13.13204103,-30.04734115,1.967958968,3.779200469,-7.127779601,3.908166471,-9.647063306,-5.915196952,0.620376319,0.394337632,0.366669402,0.283497069,0.399606096,0.236754982,0.386548652,0.441493552,0.283926143,0.284641266,0.242706917,0.550131301,pop
0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,220800,53.13024413,71.34626291,12.1867946,-6.940819249,26.31212911,-23.69425704,-6.162335681,1.545887324,-11.15249648,5.148059859,-11.45762207,-5.243023474,0.510125587,0.505544601,0.465687793,0.396268779,0.336438967,0.367390845,0.340357981,0.494700704,0.369798122,0.413983568,0.460406103,0.409298122,pop
0.711,0.753,4,-6.461,0,0.0766,0.028,2.96E-05,0.152,0.588,126.051,234360,48.43525201,52.29491466,4.274235944,2.592879518,25.51425904,-24.05742068,8.503748996,4.388251004,-16.37080823,-4.424677711,-8.070291165,10.93262751,0.634763052,0.464171687,0.4087751,0.315292169,0.521105422,0.317511044,0.398077309,0.42448494,0.258476908,0.287089357,0.228468876,0.46977008,pop
0.73,0.807,3,-6.475,0,0.114,0.179,0.718,0.28,0.727,114.715,179280,49.09582932,11.47393585,26.57105727,11.17518442,16.36327148,-29.06141123,6.90438488,9.361298969,-11.12592898,-2.579634593,-6.22632417,9.066069874,0.398249714,0.655659794,0.340954181,0.443633448,0.354138603,0.378892325,0.396668958,0.298969072,0.380990836,0.254965636,0.297788087,0.186643757,pop
0.482,0.829,5,-5.576,1,0.0437,0.00034,0,0.378,0.739,147.99,212307,51.63434962,75.26811028,9.501982456,-11.26943609,8.924952381,-32.51013534,2.601908521,1.568636591,-1.65952005,4.659754386,-9.275462406,-3.404973684,0.618682957,0.426204261,0.289254386,0.226556391,0.315422306,0.488081454,0.308715539,0.313458647,0.301887218,0.407424812,0.380367168,0.408329574,pop
0.646,0.635,1,-7.322,1,0.0343,0.00657,0,0.0579,0.348,126.062,292707,48.63378716,49.74891835,18.37830367,-5.343249541,7.588766972,-22.05076972,-7.569614679,5.831011009,-3.233912844,4.333891743,-7.006670642,-9.780374312,0.68552844,0.588165138,0.303348624,0.340262385,0.228463303,0.307633028,0.208752294,0.270173394,0.378629358,0.185974312,0.222479817,0.280494495,pop
0.654,0.61,8,-6.051,1,0.0285,0.0399,0,0.101,0.118,118.032,184400,48.11959668,36.38455589,6.501055891,-8.667883686,28.65061631,-23.86893051,9.323856495,2.110679758,-4.532398792,2.916279456,-10.38364804,-14.03899245,0.555598187,0.548667674,0.325480363,0.406407855,0.205539275,0.224373112,0.186771903,0.298001511,0.325318731,0.23058006,0.289493958,0.235519637,pop
